"HUB Windows Server 2022 - 20250424","04/24/2025 at 08:49:46 (GMT-0400)"
"GDIT - General Dynamics Information Technology","3150 Fairview Park Drive",,"Falls Church","Virginia","United States of America","22042"
"Bashir Abdul","gdtge3ba1","Reader"
SUMMARY
Policy Title,IPs,Asset Tags,Host Instance,Policy Locking,Policy Last Evaluated,Technologies,Controls,Assets,Control Instances,Passed,Failures,Error,Approved Exceptions,Pending Exceptions,Policy Id
"CHQ-CIS Benchmark for Microsoft Windows Server 2022, v3.0.0, [Automated and Manual, Level 1 - Member Server] v.6.0","N/A","Included(any): CHQ-Hub - Site;
Excluded(any);"," ()","Unlocked","04/22/2025 at 14:28:49 (GMT-0400)","Windows 2022 Server","337","2","674","226 (33.53%)","448 (66.47%)","0","0","0","6224106"
Host Statistics (Percentage of Controls Passed per Host)
IP Address,Tracking Method,DNS Name,Netbios Name,Operating System,Last Scan Date,Percentage,Qualys Host ID,Host ID
"10.212.0.97","AGENT","1431-ntt-mgmt-2","1431-NTT-MGMT-2","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","33.53% (113 of 337)","4f5a71d4-1908-402d-a5e8-d53732b8bc9c","483999542"
"10.212.0.98","AGENT","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","33.53% (113 of 337)","b233036d-92c0-4076-a1db-2fd0e55f74cb","483042163"
ASSET TAGS
"10.212.0.97","Cloud Agent","Windows Server 2022","CHQ Enterprise","CHQ-SVR-Windows","CHQ-Hub - Site"
"10.212.0.98","Cloud Agent","Windows Server 2022","CHQ Enterprise","CHQ-SVR-Windows","CHQ-Hub - Site"
RESULTS
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1389","Windows 2022 Server","Status of the 'Network Security: Minimum session security for NTLM SSP based (including secure RPC) clients' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2392","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Manage Auditing and Security Log (SeSecurityPrivilege)' right","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","26140","Windows 2022 Server","Status of post-authentication actions (PostAuthenticationResetDelay) setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","11202","Windows 2022 Server","Status of the 'Select when Feature Updates are received - DeferFeatureUpdates' setting","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8141","Windows 2022 Server","Status of the Security Options 'Accounts: Block Microsoft accounts' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","9008","Windows 2022 Server","Status of the 'Do not display network selection UI' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3891","Windows 2022 Server","Status of the 'Always prompt for password upon connection' setting (Terminal Services)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","13932","Windows 2022 Server","Status of 'Block Office applications from creating executable content' ASR rule (3B576869-A4EC-4529-8536-B80A7769E899)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","7501","Windows 2022 Server","Status of the 'Registry policy processing option: Process even if the Group Policy objects have not changed' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","11034","Windows 2022 Server","Configure 'Prevent Device Metadata Retrieval from Internet' Windows Group Policy","MINIMAL","1","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4507","Windows 2022 Server","Status of the audit setting 'Account Management: User Account Management' (advanced audit setting)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8165","Windows 2022 Server","Status of the 'Windows Firewall: Log dropped packets (Public)' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8425","Windows 2022 Server","Status of ""Do not display the password reveal button""","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","22344","Windows 2022 Server","Status of the 'DoH Policy' setting.","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","25338","Windows 2022 Server","Status of the 'Configure Redirection Guard' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2383","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Enable computer and user accounts to be trusted for delegation' right","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8177","Windows 2022 Server","Status of the 'Enumerate local users on domain-joined computers (EnumerateLocalUsers)' setting (Enabled / Disabled)","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8248","Windows 2022 Server","Status of the 'Disallow Digest authentication' setting (WinRM client)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3778","Windows 2022 Server","Status of the contents of the 'login banner' (Windows/Unix/Linux)","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","25339","Windows 2022 Server","Status of the 'Configure RPC packet level privacy setting for incoming connections' setting","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1199","Windows 2022 Server","Status of the 'Microsoft network server: Amount of Idle Time Required Before Suspending Session' setting","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2582","Windows 2022 Server","Status of the 'User Account Control: Detect application installations and prompt for elevation' setting","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4475","Windows 2022 Server","Status of the audit setting 'Logon' (advanced audit setting)","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3943","Windows 2022 Server","Status of the 'Security: Control Event Log behavior when the log file reaches its maximum size' setting","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2197","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Deny logon as a batch job' right","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1513","Windows 2022 Server","Status of the 'RPC Endpoint Mapper Client Authentication' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8251","Windows 2022 Server","Status of the 'Disallow WinRM from storing RunAs credentials' setting (WinRM service)","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2621","Windows 2022 Server","Status of the 'Turn off heap termination on corruption' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","21377","Windows 2022 Server","Status of 'Block persistence through WMI event subscription' ASR rule (e6db77e5-3df2-4cf1-b95a-636979351e5b)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","10152","Windows 2022 Server","Status of the audit setting 'Audit Group Membership' (advanced audit setting)","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4482","Windows 2022 Server","Status of the audit setting 'Other Logon/Logoff Events' (advanced audit setting)","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","26149","Windows 2022 Server","Status of password (PasswordAgeDays) setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","25360","Windows 2022 Server","Status of the 'Use authentication for outgoing RPC over named pipes connections' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","26137","Windows 2022 Server","Status of Password (PasswordLength) setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","10088","Windows 2022 Server","Status of the 'Enable Windows NTP Server' setting","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8249","Windows 2022 Server","Status of the 'Allow Basic authentication' setting (WinRM client)","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4517","Windows 2022 Server","Status of the audit setting 'Credential Validation' (advanced audit setting)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2400","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Shut down the system (SeShutdownPrivilege)' right","URGENT","5","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","25357","Windows 2022 Server","Status of 'Block abuse of exploited vulnerable signed drivers' ASR rule (56a863a9-875e-4185-98a7-b882c64b5ce5)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2642","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Impersonate a client after authentication' right","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","5209","Windows 2022 Server","Status of the 'Network Access: Named Pipes that can be accessed anonymously' setting","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","25348","Windows 2022 Server","Status of the 'Configure RPC connection settings: Protocol to use for outgoing RPC connections' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8367","Windows 2022 Server","Status of the name of the 'Built-in Administrator' account","URGENT","5","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1379","Windows 2022 Server","Status of the 'Microsoft network client: Digitally Sign Communications (if server agrees)' setting","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","22349","Windows 2022 Server","Status of the 'Restrict Driver Installation to Administrators' setting.","MEDIUM","2","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3875","Windows 2022 Server","Status of the 'Do not allow drive redirection' setting (Terminal Services)","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1164","Windows 2022 Server","Status of the 'Network Security: Do not store LAN Manager password hash value on next password change' setting","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2181","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Access this computer from the network' right","URGENT","5","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4474","Windows 2022 Server","Status of the audit setting 'Other System Events' (advanced audit setting)","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8250","Windows 2022 Server","Status of the 'Allow Basic authentication' setting (WinRM service)","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","13344","Windows 2022 Server","Status of the 'Prevent users from modifying settings' setting for Windows Defender Exploit Protection","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","23206","Windows 2022 Server","Status of the 'Allow Diagnostic Data' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2200","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Deny logon through terminal (Remote Desktop) service' right","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8253","Windows 2022 Server","Status of the 'Allow unencrypted traffic' setting (WinRM client)","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","11203","Windows 2022 Server","Status of the 'Do not suggest third-party content in Windows spotlight' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2182","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Act as part of the operating system' right","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1387","Windows 2022 Server","Status of the 'Network Security: LAN Manager Authentication Level' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1072","Windows 2022 Server","Status of the 'Minimum Password Age' setting","URGENT","5","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","12013","Windows 2022 Server","Status of the 'Remote host allows delegation of non-exportable credentials' (AllowProtectedCreds) setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
